V1,V2,V3,V4,V5,V6
5699.32666015625,5941.105,6265.6255,6582.1333,6746.724,6869.911
7870.56689453125,8132.618,8426.303,8597.931,8849.443,8877.493
7108.6640625,7357.247,7698.3027,8061.567,8351.873,8615.771
1341.333251953125,1330.27,1226.6422,1382.1433,1320.489,1362.3857
7795.197265625,8185.202,8397.307,8792.053,9199.561,9414.368
7933.80859375,7965.77,8039.14,8166.834,8025.705,8014.725
8026.98583984375,8211.796,8482.001,8345.967,8808.766,8895.389
4665.1796875,4603.8955,4638.3765,4976.3936,4736.794,4465.552
10614.8232421875,10867.668,11174.545,11274.016,11527.215,11665.091
8014.134765625,8057.0513,8142.5474,8161.409,8087.6543,8053.923
3388.896484375,3514.5918,3658.3838,3732.1118,3902.7625,4008.0889
8086.22412109375,8439.333,8924.135,9375.576,9856.42,10172.729
7619.18701171875,7643.314,7922.2427,7971.3115,7846.536,7904.8994
4732.61376953125,4986.7305,5314.1494,5629.705,5935.8604,6125.749
4499.29296875,4534.549,4776.165,4845.9014,4870.8804,4928.9214
2978.44189453125,3130.6975,3324.2869,3527.1572,3752.7578,3865.7979
2020.0650634765625,2097.617,2219.5854,2309.902,2425.5571,2487.396
6860.96533203125,6973.895,7380.686,7538.711,7730.1514,7893.8774
4298.5791015625,4474.0586,4747.03,4937.5044,5200.883,5338.2104
8631.6806640625,9003.503,9560.643,9983.506,10478.703,10787.855
18964.296875,20244.277,21625.863,23099.822,24963.535,25979.738
15005.0234375,15201.622,15908.154,16120.648,16054.42,16074.773
2193.613525390625,2169.127,2161.6438,2171.9722,2157.7158,2142.4988
9490.0419921875,9673.12,10154.279,10142.837,10906.443,11176.773
3860.18505859375,4016.2056,4242.057,4416.953,4650.863,4796.1904
11593.9150390625,11624.697,12035.97,12198.861,11910.026,12042.885
3629.824951171875,3768.7058,4042.5737,4116.702,4156.8286,4233.232
4330.689453125,4596.8545,4907.8027,5262.961,5639.177,5864.5234
8421.0341796875,8572.802,8797.863,8713.781,8760.586,9023.894
4185.9052734375,4305.5947,4532.3003,4668.4946,4710.885,4787.2734
18062.859375,18621.947,19394.836,19982.441,20574.857,21214.645
14123.041015625,14715.481,15532.08,16310.145,17231.666,17688.469
8664.5517578125,8943.429,9017.596,8927.508,9215.45,9277.788
3705.1484375,3905.9548,4125.176,4371.757,4608.137,4750.543
4038.32666015625,4263.626,4563.1323,4804.8545,4988.0137,5136.243
19731.1015625,20611.695,21688.223,22811.668,23938.158,24693.605
9157.029296875,9299.297,9581.206,9725.987,9826.859,9934.558
8871.9833984375,9240.275,9796.834,10276.049,10933.686,11304.746
6355.9453125,6676.5938,7025.9497,7393.5654,7841.5947,8095.3037
7084.365234375,7395.9395,7822.8887,8229.881,8683.172,8938.583
4146.75048828125,4346.8076,4629.9995,4842.331,5014.556,5192.4873
2517.917724609375,2601.2349,2710.4546,2819.1738,2976.3372,3039.327
5302.4677734375,5775.6455,6187.342,6693.8525,7125.589,7496.403
11978.59375,13307.146,14214.442,15391.798,16793.602,17890.877
4400.87939453125,4650.6934,4936.8125,5279.232,5601.4775,5794.122
5129.39111328125,5400.576,5771.785,5975.719,6427.208,6573.711
3997.94384765625,4138.3477,4253.066,4349.415,4510.4287,4636.2515
7533.0185546875,8124.9976,8683.386,9359.918,9931.974,10445.33
5941.73876953125,6264.892,6631.5635,7042.2197,7340.6504,7604.9146
5762.021484375,5837.2407,5873.6255,6029.4727,5696.044,5898.008
2923.4130859375,2998.4475,3137.329,3231.0786,3246.2788,3273.2861
14636.9189453125,14735.066,15373.775,15543.691,15348.272,15482.522
1924.954345703125,2022.699,2135.2476,2255.6836,2379.2078,2451.9233
16454.62109375,17128.52,18500.488,19409.598,20474.008,21252.086
3303.93115234375,3559.7651,3824.168,4015.8872,4236.282,4466.427
5318.552734375,5601.757,5994.74,6267.673,6591.803,6778.7266
3372.58740234375,3507.8032,3674.1865,3842.5413,3997.626,4090.7407
2131.4453125,2284.722,2452.1196,2587.724,2749.7695,2854.9595
2458.066162109375,2637.8638,2788.2737,3013.6802,3137.875,3245.005
10386.5009765625,10565.802,11159.141,11324.717,11369.836,11634.019
8568.056640625,9173.203,9883.256,10411.919,10901.152,11403.995
8874.0400390625,9419.611,9949.854,10517.186,10929.771,11310.899
17401.400390625,18706.754,19939.332,21608.064,23022.695,24211.102
4301.8994140625,4349.5264,4440.619,4406.105,4393.9277,4419.382
11826.0234375,12426.57,12577.922,12784.42,12774.717,13383.139
4579.5625,4778.768,5024.738,5315.0117,5467.5244,5579.4707
7017.29296875,7462.6,8012.9014,8391.506,8578.42,8898.445
6630.99462890625,6772.7334,7080.8066,7310.4316,7343.293,7498.834
8740.5849609375,9040.436,9439.488,9667.874,10067.565,10308.673
12212.6279296875,12565.631,13057.453,13354.541,13736.279,14076.93
8214.080078125,8849.859,9399.33,9885.574,10161.421,10400.808
8081.6953125,8649.787,8965.293,9382.275,10094.6045,10322.363
10819.5546875,10996.533,11197.865,11260.806,11189.712,11241.172
7172.29443359375,7524.6953,7729.925,8072.715,8423.084,8489.528
2826.012451171875,2996.4785,3215.5261,3396.5073,3541.1934,3668.4092
8656.158203125,9148.027,9794.16,10238.333,10711.1045,11108.776
7261.1015625,7510.2163,8108.8765,8160.0713,8327.846,8342.934
4425.984375,4667.665,4950.9766,5217.6665,5521.3037,5719.372
8804.3212890625,8970.97,9226.039,9366.19,9573.547,9750.744
8665.716796875,8875.594,9012.088,9087.096,9227.712,9193.447
9894.0888671875,10285.092,10735.027,11183.502,11825.418,12158.987
1326.2392578125,1347.3141,1383.6868,1369.0186,1394.3182,1406.4083
10953.73046875,11295.765,11665.553,11739.795,12555.431,12816.057
8959.2783203125,8955.272,8982.134,9063.721,8950.007,8871.355
11101.4931640625,11171.426,11307.987,11386.851,11370.709,11320.295
1306.145751953125,1309.9904,1308.4915,1323.3832,1301.2034,1289.849
9877.697265625,10077.387,10243.633,10280.018,10443.0205,10466.627
7614.3310546875,7711.867,7901.295,7951.541,8232.51,8291.764
11124.9033203125,11167.86,11228.442,11606.955,11346.833,11366.541
6811.330078125,7087.1074,7397.942,7758.5254,8017.1465,8267.052
8693.8916015625,8683.726,8678.568,8700.216,8717.451,8749.727
1219.371337890625,1249.8846,1263.3179,1288.201,1310.5709,1328.3738
4250.30615234375,3944.8062,3846.049,4187.0605,4197.1064,3890.3447
1100.322998046875,1114.0151,1118.0583,1122.2289,1116.4053,1117.4315
7801.482421875,8497.463,9070.072,9882.824,10405.882,11027.09
17439.306640625,19374.23,20331.871,22208.504,22889.055,23728.336
5669.06689453125,5900.0522,6179.677,6474.042,6823.1133,7044.754
9632.2802734375,10241.59,10645.582,11405.28,11576.705,11874.262
9627.126953125,9817.7,9417.938,9250.392,10092.837,9971.79
2000.249755859375,1989.7771,2003.329,1999.3865,1998.1318,1990.5032
9314.3955078125,9933.397,10225.578,10620.808,10777.219,11080.387
9415.6435546875,9537.883,9788.51,9562.643,9553.744,9785.895
10727.65625,10777.139,10513.596,10448.63,11144.52,10881.797
12366.8310546875,12509.585,12694.793,12667.206,12697.088,12865.301
13301.818359375,14201.58,15192.939,16015.073,16282.186,16959.059
2481.866943359375,2559.3992,2714.6123,2846.2905,2848.6208,2927.9268
5065.12353515625,5264.9136,5583.4746,5818.3813,5876.075,6072.131
9080.8896484375,9617.179,10220.743,10902.682,11647.566,12063.109
19020.115234375,20284.355,21650.14,23211.832,24479.078,25370.65
11975.8642578125,12996.184,13904.343,15084.786,15795.372,16813.867
2203.90087890625,2220.5635,2311.6387,2333.3782,2329.564,2368.0781
1753.6961669921875,1806.0187,1921.1545,1981.5063,2002.1915,2022.4788
4978.896484375,5361.6836,5794.1206,6442.3604,6594.5596,7026.226
14175.60546875,15284.8545,16269.466,17897.578,18904.719,20201.133
5053.7392578125,5264.252,5603.494,5841.6646,6108.2227,6250.0664
6973.75341796875,6950.166,7164.8105,7125.2305,7053.199,7073.9414
6151.8681640625,6364.187,6671.715,6867.8223,6926.0156,7062.658
7812.9453125,8002.6025,8284.283,8475.286,8744.021,8916.463
4692.9306640625,4886.66,5131.085,5161.4062,5211.709,5324.767
1846.9183349609375,1868.7693,1840.1321,1899.326,1848.7946,1799.0991
5394.62939453125,5653.6846,5986.819,6337.263,6770.285,6997.9316
1922.900634765625,2006.9368,2027.3807,2022.4401,2022.1493,2085.0444
13766.1455078125,13993.056,14247.859,14181.265,13933.194,14138.922
8110.587890625,8120.2964,8191.225,8106.8516,8138.306,8153.2427
1401.0499267578125,1448.0782,1423.8981,1420.958,1439.2107,1439.0242
1113.6925048828125,1119.0087,1121.2694,1119.6602,1133.2507,1135.0303
3924.06591796875,3696.9526,3847.6719,4417.16,5274.2676,5152.785
3280.45361328125,3320.774,3484.2002,3392.9463,3353.8489,3464.493
3112.7705078125,3268.4102,3439.997,3611.6133,3759.0535,3878.5564
13236.4619140625,14266.115,14844.709,15326.972,15867.589,16835.2
4027.87060546875,4092.4714,4208.1895,4344.5894,4433.5435,4493.765
835.8806762695312,841.5322,847.4886,940.1549,988.5598,1018.7142
10027.798828125,10431.854,11036.361,11546.366,12131.524,12417.203
2189.18310546875,2314.8254,2473.5142,2621.141,2729.732,2819.6936
2753.84423828125,2966.9524,3118.3413,3256.6047,3346.2312,3471.6099
3142.16552734375,3329.3206,3526.1125,3622.8633,3669.8594,3759.1616
8219.099609375,8677.586,9319.781,9887.315,10510.459,10951.69
2309.2607421875,2441.478,2597.0708,2759.9395,2905.4844,3020.7104
4829.58203125,5174.762,5559.424,5904.0,6290.8184,6537.9453
7467.5,7908.036,8469.946,9023.285,9526.349,9930.596
2340.291015625,2424.205,2548.851,2608.8057,2751.688,2821.1821
1895.95703125,1970.8691,2035.2002,2036.983,2135.318,2184.653
4027.20751953125,4244.5195,4483.1104,4686.3,5119.779,5286.0176
17518.75390625,19056.195,20057.566,18512.682,19770.043,19844.23
6171.9560546875,6320.903,6675.086,6622.0913,7133.375,7258.052
8886.4921875,9354.949,9961.856,10558.646,11139.002,11503.5205
13759.107421875,14822.811,16180.668,17367.852,17831.426,18871.232
9272.5009765625,9510.217,9601.094,9508.319,9775.6875,9717.796
7661.89111328125,7829.6006,8140.2373,8246.936,8565.496,8742.434
9685.484375,10028.166,10342.176,10629.309,11236.717,11425.221
9782.6630859375,9886.648,10017.467,10134.834,10202.752,10302.075
9055.1474609375,9076.327,9128.375,9145.9795,9083.847,9096.546
981.200439453125,977.00244,984.1518,1035.5454,997.147,1004.6508
12437.0546875,12683.763,13064.035,13268.971,13444.202,13635.14
8935.4208984375,9503.79,10144.256,10824.984,11499.148,11873.986
17917.794921875,19220.035,20480.186,22347.035,23936.72,25053.027
10245.1259765625,10644.717,11134.59,11625.078,12395.52,12745.781
3533.005126953125,3468.4624,3549.0886,3482.4004,3622.5845,3429.526
5371.10986328125,5462.3276,5693.518,5749.9697,5895.398,6012.9614
2508.775390625,2605.4573,2749.4224,2880.2883,3032.5547,3110.6638
6620.98974609375,6994.798,7486.0747,7972.3296,8379.852,8670.323
11075.8046875,11127.918,10620.973,11607.487,10857.057,10971.326
2353.08349609375,2449.0608,2329.0986,2645.503,2728.2053,2634.3257
9774.7890625,10230.822,10838.85,11428.344,11742.094,12043.823
14146.8056640625,15115.185,16088.709,17180.928,18239.898,18975.701
5594.8818359375,6039.327,6407.5215,6953.411,7408.996,7889.9575
7480.8095703125,7622.8315,7830.633,8128.27,8126.2363,8330.482
10963.1572265625,11490.675,11951.176,12625.334,13020.781,13390.465
5805.7763671875,6092.8086,6477.3,6743.263,6856.743,7022.1064
14876.28515625,15534.213,16230.874,16463.594,17523.625,17934.795
12798.822265625,13881.922,14687.118,15837.774,16612.852,17473.633
5996.7451171875,6373.044,6805.542,7209.4785,7564.13,7824.489
2489.9580078125,2608.2412,2721.6196,2830.3054,2969.8184,3063.4187
6486.3876953125,6990.772,7484.9194,7927.8975,8421.362,8895.869
8433.1962890625,8723.66,9065.064,9525.923,9709.211,9940.711
13652.5615234375,14679.002,15736.991,16886.408,17796.479,18672.291
2511.416015625,2703.7676,2904.5955,3127.7056,3317.9165,3471.476
15834.38671875,16554.246,17924.69,19059.537,19168.672,19792.729
2572.249267578125,2653.266,2753.8237,2828.8225,2909.2544,2973.4207
10293.966796875,10740.631,11353.942,11810.07,12232.311,12511.502
11596.9609375,11939.435,12596.959,12575.232,13230.078,13281.904
16258.51953125,16872.934,17732.713,18458.393,18364.725,18802.76
2630.2119140625,2732.0205,2903.4282,3051.768,3041.8555,3105.271
2744.78369140625,2854.8506,2989.371,3106.75,3189.2478,3243.8433
2333.0478515625,2317.1692,2398.4937,2388.691,2495.3728,2451.558
7941.0888671875,8222.551,8547.922,8856.6,9213.277,9472.0
2153.092529296875,2247.3647,2337.0146,2388.6929,2437.8228,2508.146
2616.92138671875,2871.5327,3096.4326,3387.394,3617.1357,3830.6797
10735.498046875,11199.338,11587.956,11985.297,12364.27,12658.879
8783.572265625,9169.648,9761.684,10237.352,10440.605,10738.779
14872.998046875,15837.307,16993.508,18004.527,19145.988,19996.242
10373.5087890625,11330.101,12201.615,13310.977,14220.11,15034.875
7164.3525390625,7169.848,7038.8584,7234.7974,7426.0513,6973.5566
7886.3388671875,8071.3813,8382.734,8704.24,8870.209,9018.851
1171.0501708984375,1186.249,1206.7147,1197.1543,1218.6677,1223.0022
9670.26953125,10028.539,10252.022,10070.978,10124.674,10391.821
2132.797607421875,2219.13,2265.7185,2234.6343,2248.0608,2331.1223
7027.8916015625,7408.66,7786.0645,8226.18,8685.992,8982.697
5942.951171875,6239.4014,6628.806,6966.8374,7251.1387,7488.998
5092.75146484375,5313.1636,5563.879,5776.3,6209.117,6342.2646
3861.507568359375,3925.7668,4072.9585,4213.1807,4064.8574,4233.529
5104.54345703125,5409.042,5664.8774,6130.255,6022.41,6242.87
4050.98681640625,4172.13,4299.29,4301.196,4510.62,4527.0293
11668.923828125,12455.058,12899.042,13361.229,14353.42,14708.275
6895.57421875,6970.462,7149.8623,7295.2544,7203.129,7311.752
2349.03564453125,2438.662,2602.706,2661.2368,2805.439,2869.6724
2504.47607421875,2574.559,2684.6233,2770.238,2859.822,2928.088
8767.404296875,9169.887,9736.158,10230.571,10797.268,11119.59
8521.109375,8859.547,9401.687,9817.199,10380.211,10672.721
11854.974609375,12365.086,13110.254,13620.283,14013.004,14377.586
10608.7373046875,10917.432,11315.186,11651.33,12017.485,12322.6455
5663.859375,5990.477,6323.7666,6684.874,7090.1367,7354.339
1824.679443359375,1832.9785,1736.3269,1898.05,1808.9835,1811.9067
16796.646484375,18277.703,19445.172,21025.113,22143.076,23354.928
16354.48828125,17109.104,17855.498,19381.17,18901.953,19506.562
5219.18603515625,5544.79,5870.8867,6079.11,6323.0757,6584.411
16111.330078125,16601.576,17661.697,18041.79,19105.84,19477.273
6972.22265625,7104.938,7451.657,7034.087,7636.959,7389.8125
1125.68212890625,1117.2928,1122.6519,1161.8462,1120.0787,1136.1162
9735.478515625,9630.669,9771.675,9539.1,9724.678,9782.154
10415.5908203125,10241.802,10211.361,10120.899,10146.915,10017.024
6190.79052734375,6464.6924,6900.1274,7088.279,7372.3384,7434.1914
1802.8427734375,1857.8035,1816.4318,1909.5143,1801.178,1798.2421
4662.3056640625,5007.537,5358.051,5722.916,6072.659,6335.62
7418.53369140625,7813.0,8160.288,8452.369,9160.551,9372.508
11814.205078125,12021.008,12406.467,12811.671,13115.783,13324.895
9450.169921875,9346.551,9366.105,9257.109,9252.504,9153.636
5921.951171875,6230.7676,6592.8057,6992.5,7395.464,7616.718
7041.8310546875,7349.4517,7874.1494,8277.87,8433.919,8702.388
8630.328125,8603.651,8694.927,8530.027,8552.941,8537.952
10354.533203125,10987.34,11301.238,11711.308,11746.984,12199.878
6862.427734375,6839.025,6838.489,6901.206,7041.5015,7060.9644
816.2275390625,823.7606,828.02625,839.50653,858.17993,867.4105
393.244140625,407.87573,475.9474,572.3904,676.76,703.04065
889.1986694335938,900.54517,895.5468,892.1299,890.2731,902.83655
13417.177734375,14362.186,15294.302,16315.876,17402.39,18115.5
7704.0224609375,7962.4194,8181.7363,8233.904,8676.776,8591.3955
1124.23046875,1132.4523,1144.703,1144.0237,1139.5748,1154.0098
8022.486328125,8148.8447,8383.635,8651.915,8604.314,8819.284
1852.127685546875,1984.5615,2062.361,2110.3247,2264.6914,2326.1392
1421.2322998046875,1462.3262,1488.0206,1490.0983,1570.658,1602.8792
12354.8330078125,12559.972,12744.367,12718.742,12897.208,12963.297
8845.03515625,8965.39,9200.02,9449.865,9446.905,9555.096
2321.19580078125,2473.9688,2587.6636,2771.9424,2913.2263,3080.314
12242.06640625,13455.506,14320.877,15590.689,16536.996,17669.533
3713.046142578125,3901.8804,4161.7407,4380.4224,4494.5264,4669.2705
1990.922607421875,2074.7952,2222.8955,2339.1978,2277.2979,2338.4673
2538.921875,2588.6343,2680.191,2778.731,2719.4917,2760.9072
10856.9375,11035.626,11388.364,11805.067,11698.565,11881.349
14684.369140625,15536.344,16318.019,17217.262,17974.139,18917.21
3073.431884765625,3251.9402,3471.3403,3654.4116,3796.0493,3901.3645
3609.47998046875,3806.2842,4043.2075,4243.108,4324.949,4430.7983
7592.478515625,7999.0283,8282.186,8782.575,9239.485,9429.873
6231.2490234375,6720.2773,7179.852,7787.9297,8192.174,8648.075
6297.86181640625,6654.1704,6944.98,7323.5225,7709.8213,7990.212
1240.930908203125,1168.4724,1193.82,1297.3579,1386.8102,1279.876
6805.68798828125,6838.0044,6930.6396,7021.0107,7054.136,7047.763
2419.36474609375,2500.7146,2659.958,2797.7205,2818.9502,2882.2437
7929.03173828125,8404.571,8806.83,9229.545,9590.506,9981.332
2742.297607421875,2916.1243,3086.944,3217.2046,3271.019,3333.4976
3698.450927734375,3833.69,3979.1943,3773.44,3920.1392,3944.0884
10403.5927734375,10677.006,11085.715,11011.07,11087.123,11155.91
8783.361328125,9567.63,10173.222,11068.447,11436.727,12115.169
14051.3447265625,14858.229,15624.711,16451.318,17119.314,17625.914
8538.662109375,8903.178,9302.341,9722.63,10003.602,10228.401
13192.080078125,13704.477,14046.723,14554.182,14857.482,15217.918
15827.921875,17518.574,18465.508,20115.656,20420.816,21663.225
3397.68994140625,3648.558,3842.9902,4091.754,4255.692,4453.6104
8731.20703125,9338.452,9791.943,10386.844,10730.019,11209.159
2371.10498046875,2497.6926,2655.5322,2817.5332,2963.0088,3066.977
3064.99169921875,3202.005,3308.3428,3350.9402,3379.39,3498.4146
4847.392578125,5191.697,5570.866,5894.2803,6310.3203,6546.4517
2562.525390625,2752.7842,2933.066,3139.6616,3354.89,3534.7847
7760.02734375,7981.073,8345.018,8733.453,8830.337,9016.343
8972.2685546875,9535.782,9880.201,10370.866,10854.886,10959.769
7256.2138671875,7374.8315,7331.8794,7312.7065,7426.771,7352.121
8163.916015625,8308.264,8433.302,8495.241,8824.125,8896.946
4718.91064453125,4936.6226,5213.579,5410.346,5568.398,5714.4375
11605.48046875,11843.146,12001.83,12345.365,12567.576,12747.664
1904.5263671875,2003.06,2120.8574,2246.149,2346.5664,2418.645
3334.716552734375,3434.7112,3634.6016,3705.3745,3792.5054,3881.9688
8434.8701171875,8488.618,8650.076,8535.936,8708.168,8568.183
7522.07763671875,7497.2344,7410.1655,7380.288,7487.3794,7447.5093
8703.583984375,8703.857,8718.934,8767.717,8908.657,8940.355
1336.971435546875,1348.015,1352.1527,1359.3158,1382.8489,1390.7239
14571.8974609375,14940.503,15531.588,15910.242,16155.172,16482.666
3785.075927734375,3870.8872,3881.995,3946.8398,3842.704,3871.9167
8486.8310546875,8789.943,9216.344,9523.852,9854.685,10083.102
6600.732421875,6982.058,7395.4443,7871.306,8320.4795,8619.462
1473.991455078125,1494.673,1504.051,1544.9617,1484.2993,1493.2401
11558.7490234375,12285.17,13130.26,14179.266,14565.881,15132.836
8179.1953125,8514.676,9107.558,9460.045,9647.719,9827.425
11910.6953125,12448.758,13218.8125,14143.666,14905.308,15393.965
2034.6939697265625,2094.473,2173.041,2130.8174,2158.156,2177.889
9779.615234375,10374.842,11077.832,11902.668,12525.504,12980.631
16125.2099609375,17439.592,18568.918,19830.836,21743.525,22670.768
3866.500244140625,3868.6897,3805.918,3964.7373,3870.8218,3848.0374
2074.01904296875,2116.7788,2158.544,2164.5781,2106.6743,2162.6694
3487.37890625,3487.3909,3429.2104,3327.2744,3591.7695,3346.8367
5196.9384765625,5387.6953,5457.053,5511.194,5493.282,5654.8047
2770.371826171875,2797.0032,2944.2126,2969.4172,2995.4016,3093.8662
2468.771240234375,2543.8193,2640.4995,2712.6606,2793.0508,2854.2766
14358.177734375,14882.428,15778.816,16452.096,16931.521,17445.076
4187.517578125,4553.996,4844.712,5102.904,5559.7217,5766.9766
6984.111328125,6995.141,6848.203,7419.5713,6860.4854,6775.258
2531.6572265625,2543.0845,2589.5964,2625.3484,2646.4712,2655.383
11668.861328125,12040.146,12641.007,13062.288,13467.488,13785.82
10191.474609375,10566.846,11230.957,11062.126,10649.596,11601.38
1640.80126953125,1683.405,1737.6016,1768.3156,1786.565,1811.0964
3974.13232421875,4252.7856,4453.5117,4578.481,4717.819,4869.9766
9008.076171875,9281.391,9537.112,9599.09,9967.929,10227.027
10468.16015625,11006.787,11533.022,12104.877,12945.776,13229.431
4180.703125,4440.55,4656.9478,4633.1147,4769.6333,4827.8604
9618.4931640625,10075.948,10642.178,11108.176,11678.307,12171.848
15811.26953125,16571.602,17685.795,18529.582,19479.168,20014.88
5428.85546875,5691.8057,6093.1367,6577.459,6834.1953,7141.44
1809.0390625,1900.4412,1983.7318,2070.4985,2109.3467,2185.4507
1753.8360595703125,1805.0546,1917.0044,1972.0043,1997.7891,2016.0916
4388.83837890625,4404.7217,4501.849,4549.3433,4457.7295,4463.363
3932.96240234375,4131.148,4382.583,4637.6367,4947.8955,5089.9443
13817.443359375,13945.341,14134.818,14171.555,14142.8545,14068.947
3254.8662109375,3460.0283,3682.5186,3967.726,4198.916,4361.1616
2815.70849609375,3089.7444,3129.727,3025.9946,3136.9678,3317.42
24750.26953125,27536.25,29364.965,31420.781,32956.156,34698.258
12566.3125,13369.525,14165.078,15035.351,15286.281,15518.453
7470.46484375,7406.2866,7089.83,6958.8623,7131.1436,7120.7725
2910.4365234375,3153.54,3112.2559,2988.2256,3099.197,3286.3843
2676.258056640625,2860.063,3069.232,3268.2598,3438.9075,3640.406
13652.6943359375,14345.501,15249.298,16181.479,17046.324,17622.21
3739.440673828125,3936.9062,4269.251,4467.611,4707.1904,4816.59
10420.8330078125,11002.104,11704.642,12434.396,13207.095,13639.46
13718.62890625,14190.498,14959.304,15504.807,16058.424,16537.3
4274.9267578125,4740.8945,5034.7207,5359.6895,5829.461,6088.6514
5875.7099609375,5992.167,6226.96,6508.266,6379.0684,6486.43
12708.671875,13366.045,14293.824,14799.239,15507.707,15907.128
2137.849365234375,2239.5288,2369.4883,2493.278,2643.6726,2729.8208
4746.681640625,4866.9146,5068.9556,5256.95,5321.3613,5427.0854
6564.5048828125,6839.84,7232.0283,7571.009,8040.251,8259.757
2010.143310546875,1954.1895,2120.6504,2003.2598,2034.1772,1999.8225
4203.3291015625,4424.6953,4695.8574,4950.627,5226.1133,5414.172
19551.20703125,21105.402,22276.92,23477.178,24865.406,25627.98
17659.548828125,18488.248,19442.617,20363.623,21698.906,22326.941
9824.8115234375,10666.189,11447.548,12476.473,13409.557,14147.822
3803.09716796875,3989.9463,4193.0474,4343.045,4716.635,4875.782
7620.2744140625,7701.032,7842.0674,7889.9727,7978.1284,7993.0586
2262.751953125,2337.5928,2488.4143,2557.465,2600.4602,2650.7175
6136.22412109375,6483.7393,6675.3794,6899.0767,7198.9355,7362.619
8163.5087890625,8299.622,8673.987,8849.51,8878.191,9083.98
2587.92822265625,2652.4895,2805.9312,2873.063,2934.6772,3017.165
2725.736328125,2733.5256,2836.373,2868.422,2788.5376,2819.9966
9677.7900390625,10016.047,10550.938,10974.968,11396.842,11711.894
8033.9677734375,8616.077,9207.449,9835.26,10484.926,10897.822
7815.021484375,8120.624,8595.73,8817.818,9139.669,9321.045
8428.40625,8747.985,9305.773,9199.301,9799.461,9846.625
11865.236328125,12792.1875,13724.062,14688.018,15691.098,16588.2
2660.41943359375,2942.104,3127.2769,3345.302,3503.6323,3697.2166
10467.7451171875,10768.803,11299.249,11662.229,11859.094,12127.543
13312.8046875,14061.461,15216.301,15739.918,16334.395,16876.492
11769.3671875,12297.099,13155.163,13564.857,13798.365,14227.158
8211.984375,8632.71,8856.599,9180.055,9336.234,9574.48
13025.20703125,13753.894,14696.578,15620.13,16458.621,17050.092
20133.1171875,21723.863,23132.438,24616.465,26197.887,27383.777
9724.4765625,10210.922,10861.151,11375.021,11742.615,12183.475
21484.78515625,22937.008,24514.246,26019.156,27770.332,28704.256
2776.79443359375,2804.2776,2950.981,2972.2678,3002.1614,3097.8684
5417.25634765625,5503.399,5676.669,5693.862,5840.61,5850.7944
9399.30859375,9864.015,10430.933,10877.057,11148.458,11430.973
20258.869140625,21906.514,23115.184,23936.275,25239.758,26320.9
9215.1708984375,9771.926,10405.857,11092.394,11569.153,12020.185
3995.61865234375,4182.451,4354.117,4489.2217,4768.743,4874.5913
5215.0888671875,5508.159,5830.999,6232.1685,6621.9277,6855.46
8087.61474609375,8558.485,9086.95,9708.618,10364.774,10731.912
6249.30615234375,6562.1636,6930.802,7378.794,7769.471,8022.5127
4650.9951171875,4899.5,5155.0825,5453.701,5763.918,5958.8027
10115.75390625,10985.029,11651.389,12538.759,13292.205,13980.07
5157.6923828125,5519.498,5846.342,6279.1406,6750.472,7024.8135
15301.599609375,15902.709,16586.498,17257.102,17889.93,18366.63
3617.72314453125,3765.894,4011.7954,4185.294,4363.3403,4464.198
6457.908203125,6795.089,7135.956,7193.3955,7392.0146,7744.73
3274.56494140625,3430.1213,3654.6343,3803.3398,3830.4644,3890.0444
3855.91455078125,4021.739,4295.2397,4467.492,4535.3394,4636.958
5718.20751953125,5883.293,6313.419,6474.707,6433.767,6515.786
8697.06640625,8809.607,9018.58,8749.153,9071.251,9308.812
6001.576171875,6364.132,6987.4766,7360.611,7552.164,7865.413
7950.8056640625,8126.579,8433.402,8759.602,9063.017,9221.401
6709.7060546875,7091.1973,7613.0815,8188.5015,8804.125,9208.617
3792.975341796875,4124.1436,4421.7056,4773.265,5077.6914,5339.3096
7290.07763671875,7199.1,7282.533,7212.7734,7234.751,7235.148
17455.771484375,18102.943,19307.213,19931.88,20768.957,20997.691
7000.625,7103.183,7100.625,7220.867,7086.1597,7042.1025
3920.9150390625,4079.3848,4232.182,4322.459,4473.264,4603.845
7645.75244140625,7676.4727,7739.571,7891.6543,7716.4077,7681.826
3914.653564453125,4218.616,4558.5337,4891.0938,5172.1235,5472.2227
2432.96240234375,2646.4312,2844.851,3104.2217,3301.996,3481.296
1006.60546875,1015.3243,985.8064,1034.0801,1034.2384,1013.1799
10208.5126953125,10280.752,10627.344,10230.02,10638.542,10553.292
9085.251953125,9075.667,9088.051,9156.715,9058.407,8974.282
2632.638916015625,2867.3438,3083.8281,3284.4941,3493.7578,3683.8328
8035.23828125,8212.624,8454.578,8635.5205,8859.729,9021.503
7314.96630859375,7503.536,7846.923,8143.9385,8400.741,8637.812
8665.5166015625,8935.289,9243.086,9545.236,9964.034,10196.507
11659.2119140625,11945.517,12208.631,12170.82,12855.357,12980.114
9477.4091796875,9661.06,9909.89,10031.152,10243.622,10338.811
1982.3958740234375,2007.5654,2022.0066,2047.9823,2070.7637,2071.6523
13377.48046875,14287.574,15398.8125,16541.812,17472.33,18210.422
3533.78564453125,3700.9375,3965.791,4125.8794,4411.455,4515.957
3354.45849609375,3588.4316,3849.701,4164.173,4402.615,4573.037
19580.5859375,20679.184,22186.633,24015.3,25103.32,26124.066
