V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
7055.5927734375,7055.5854,7025.079,7066.763,7081.1987,7094.1055,7090.889,7100.488,7070.43,7055.61,7081.425,7066.6523,7087.243,6997.6157
2198.65673828125,2203.1099,2188.3433,2204.8103,2207.059,2203.145,2207.218,2202.6355,2199.994,2192.1355,2204.4453,2202.0146,2203.6338,2198.503
7008.7138671875,7027.0693,7119.8735,7017.9185,6990.6953,7012.3564,7091.098,7046.0923,7096.449,7091.972,7031.372,7060.094,6970.858,7177.4775
5851.9775390625,5831.288,5889.8066,5870.071,5855.613,5847.773,5868.6113,5848.8154,5877.0537,5829.402,5859.4956,5877.7915,5842.3184,5887.354
4916.52490234375,4925.3477,4908.338,4959.3306,4915.7827,4946.4507,5029.672,4908.4165,4861.9404,4953.968,5002.039,4941.058,5040.693,4888.9434
6480.9736328125,6465.0264,6486.632,6483.8755,6467.751,6491.3843,6499.097,6463.6904,6499.821,6472.4917,6471.5454,6485.926,6485.912,6505.6772
2072.2197265625,2055.2107,2075.0073,2065.3105,2052.1482,2058.798,2065.3535,2066.1719,2081.2546,2071.2246,2059.5654,2068.9485,2057.9663,2076.6267
4317.81787109375,4286.45,4338.9277,4341.4805,4317.245,4318.576,4342.167,4326.171,4322.76,4269.2207,4302.8193,4341.6055,4321.85,4327.8984
2173.22021484375,2183.9797,2152.6619,2177.0056,2176.3206,2186.7766,2179.0957,2166.2847,2158.2444,2160.756,2174.2422,2174.5823,2174.5112,2168.8184
1854.05224609375,1849.043,1851.8304,1851.1361,1855.892,1856.4342,1856.7001,1856.4824,1849.4514,1849.5308,1862.7161,1850.3671,1861.9221,1854.3064
2958.682861328125,2919.127,2917.8108,2972.9548,2958.0498,2961.116,2958.7524,2930.4348,2932.9043,2883.1077,2939.9343,2968.3284,2929.298,2898.284
6955.52099609375,6962.1147,6940.8096,6953.0312,6961.685,6960.9805,6971.215,6945.63,6949.7354,6947.424,6986.3574,6966.266,6962.989,6939.83
3874.28955078125,3775.1787,3979.2856,3749.624,3728.3496,3781.7642,3740.6729,3809.3633,3862.153,3747.5645,3770.7905,3723.193,3801.976,3992.2744
1201.61328125,1200.6786,1211.6938,1197.5945,1199.6764,1202.9807,1197.841,1198.5298,1206.256,1213.7244,1204.4385,1194.739,1202.8833,1218.1099
5504.7216796875,5521.2866,5518.1504,5514.8594,5512.626,5512.3154,5493.5464,5500.3203,5485.0703,5526.0464,5527.7827,5506.853,5511.3945,5514.5464
5605.67041015625,5604.0703,5599.7705,5523.4463,5575.0107,5567.1826,5566.908,5569.2466,5548.4277,5494.5635,5579.1523,5578.626,5520.208,5633.083
9974.4462890625,9951.498,10020.485,9991.159,9983.683,9966.773,9967.065,9941.042,9953.652,10066.4,10014.115,9957.989,10031.3955,9993.991
5585.8154296875,5601.478,5605.487,5592.5205,5586.4395,5591.183,5579.7227,5588.817,5578.09,5602.5996,5608.8335,5588.027,5595.1216,5609.944
1220.515625,1223.4135,1225.6626,1215.2931,1222.8046,1220.7561,1216.2642,1223.6611,1229.4777,1222.933,1219.2882,1221.8995,1217.8618,1225.2917
1169.7879638671875,1166.6232,1177.2988,1173.1523,1164.7506,1176.9622,1176.8766,1170.7776,1164.4956,1154.7803,1168.8597,1164.96,1180.6959,1180.4362
1113.349609375,1117.11,1110.2323,1110.2773,1116.4846,1118.123,1119.3756,1109.322,1105.2911,1100.601,1116.7402,1108.1309,1111.8252,1107.5833
1119.77880859375,1119.9537,1113.9857,1115.9619,1123.0801,1119.6057,1116.2991,1120.4636,1103.8787,1090.6224,1117.1925,1109.2877,1111.4069,1108.8761
1650.7799072265625,1651.8624,1666.727,1666.7206,1660.7686,1676.8938,1654.1667,1647.4456,1674.2413,1671.2207,1672.6333,1655.1082,1677.242,1679.377
1372.453857421875,1368.3461,1376.9888,1372.1993,1367.201,1368.0123,1370.6471,1367.7959,1372.4694,1366.3523,1372.4692,1376.2491,1369.9679,1381.8253
1986.734619140625,1993.6112,1982.4053,1994.5283,1986.4082,2000.0544,1997.0876,1985.0247,1981.8998,1993.8765,1988.7063,1984.55,1999.7568,1991.6874
9297.732421875,9298.224,9275.507,9296.583,9348.09,9366.522,9291.458,9345.166,9321.81,9328.69,9371.47,9273.43,9364.988,9235.636
10455.5546875,10489.976,10582.834,10497.477,10488.805,10497.267,10527.327,10496.339,10491.151,10569.491,10486.266,10478.748,10516.901,10523.128
1050.3475341796875,1048.1548,1048.6514,1048.471,1048.7745,1046.7877,1047.9946,1048.7457,1047.3024,1050.1796,1049.2535,1047.1238,1047.9468,1049.5748
1020.0302734375,1018.22125,1025.2886,1016.7943,1017.46625,1013.7555,1018.8547,1020.78186,1021.0344,1014.9034,1017.68176,1020.8798,1015.4955,1027.4415
9915.3203125,9918.082,9900.879,9927.158,9900.229,9923.656,9906.188,9876.634,9895.349,9894.308,9949.62,9914.067,9909.424,9924.766
3357.353515625,3356.3325,3381.1572,3371.1904,3353.4236,3366.1526,3363.0295,3362.613,3362.3,3400.468,3372.8677,3372.7803,3380.7283,3390.728
3602.93310546875,3640.0647,3608.857,3601.4756,3647.8145,3618.8433,3594.915,3635.164,3608.706,3607.794,3632.903,3601.8123,3578.3787,3614.48
4669.8310546875,4663.133,4634.905,4682.831,4665.712,4669.333,4685.9194,4665.5464,4651.474,4668.4434,4669.304,4671.3657,4710.1973,4661.1514
5983.2255859375,5990.3076,6032.077,5998.836,6002.5444,6016.681,6026.7793,6000.9233,6016.624,6051.8467,6029.982,5999.2373,6024.042,6019.9375
5551.19287109375,5561.685,5548.5264,5562.3794,5554.4272,5553.227,5555.5757,5537.649,5553.2544,5544.2524,5565.8315,5556.807,5577.994,5550.072
13786.654296875,13772.2705,13832.56,13782.482,13786.3545,13779.13,13832.104,13810.433,13855.155,13783.677,13801.563,13819.188,13819.806,13792.14
12086.0048828125,12045.375,12007.8125,12001.752,12036.2705,11989.988,12003.819,12043.02,12052.509,11896.649,11972.427,12042.129,11905.091,12022.862
1248.0411376953125,1253.8368,1257.8171,1245.2235,1253.9731,1249.6877,1247.2169,1259.5863,1258.5302,1253.5254,1257.3284,1251.9363,1249.9047,1258.1909
12338.265625,12408.596,12403.871,12303.34,12421.59,12330.495,12293.681,12436.124,12397.442,12354.735,12440.5,12359.127,12353.695,12366.469
12019.16796875,11971.509,11973.39,12030.946,11990.659,12046.713,12060.816,11980.737,12014.986,12007.8,12000.976,11990.434,12075.689,11949.994
7002.72021484375,7004.59,6975.6274,7006.531,7037.034,7016.2505,7015.363,7018.572,6986.704,6933.5,7006.3325,7001.244,6980.2026,6955.5425
15130.7578125,15142.079,15102.818,15133.675,15154.417,15119.973,15085.429,15130.393,15109.593,15054.839,15125.084,15114.775,15069.916,15064.635
9213.94921875,9210.119,9202.224,9232.405,9241.721,9244.083,9233.138,9238.058,9242.503,9178.815,9245.009,9227.969,9242.838,9249.85
10595.9150390625,10570.887,10600.6875,10636.804,10598.243,10585.898,10646.178,10615.602,10595.611,10610.835,10599.359,10596.796,10600.898,10575.419
1779.1109619140625,1773.3136,1797.9127,1780.0641,1777.8231,1777.3112,1780.1821,1781.0682,1790.2656,1787.6672,1773.3453,1782.2927,1771.572,1787.9131
7708.3662109375,7690.6934,7713.1177,7737.7866,7710.124,7700.8345,7745.099,7722.556,7708.1294,7720.678,7710.8096,7708.7607,7712.3867,7694.534
9265.884765625,9207.833,9287.739,9260.915,9206.601,9291.373,9209.176,9231.08,9260.806,9305.457,9322.3125,9196.014,9359.527,9383.323
1854.83447265625,1847.6002,1868.7374,1862.8884,1854.6803,1856.385,1856.4243,1862.8606,1859.0198,1894.4973,1863.1028,1861.901,1868.0427,1866.9801
4997.6103515625,5037.109,5008.903,4998.293,5038.0713,4992.4253,5022.943,5050.451,4980.3794,5034.051,5039.5063,5014.1255,5030.2466,5013.1924
10503.501953125,10487.382,10525.233,10518.373,10499.429,10481.931,10522.856,10483.931,10499.336,10519.676,10478.471,10515.884,10481.81,10505.3
10334.736328125,10286.065,10310.041,10362.894,10287.687,10316.851,10407.25,10314.562,10323.056,10283.224,10312.571,10334.064,10372.745,10341.471
10141.138671875,10134.822,10153.112,10141.995,10130.567,10108.032,10158.183,10134.07,10111.457,10167.26,10123.851,10126.007,10129.5,10147.822
11612.9638671875,11595.666,11639.248,11630.946,11608.912,11592.272,11638.661,11592.261,11608.225,11632.291,11585.89,11626.173,11591.119,11618.652
1127.16943359375,1128.4803,1129.3885,1128.8912,1130.2524,1127.4502,1129.4988,1129.6589,1130.3638,1127.3456,1130.5565,1130.4255,1127.2839,1133.145
1165.54248046875,1166.172,1165.4487,1167.8785,1169.5947,1165.8324,1167.8372,1166.0095,1165.0187,1165.1501,1169.312,1168.6669,1167.1366,1166.9354
12144.7548828125,12131.953,12224.32,12127.859,12117.936,12113.758,12138.424,12136.341,12187.891,12163.849,12101.597,12158.813,12078.229,12217.821
5932.435546875,5928.4644,5901.5767,5931.9243,5919.21,5930.257,5915.806,5924.485,5913.6797,5926.2964,5954.202,5938.9385,5927.2944,5923.018
1449.765380859375,1449.3546,1451.4163,1451.0691,1449.3773,1448.7828,1450.4847,1448.5146,1452.6342,1451.626,1449.0166,1451.0421,1450.5479,1450.6378
2015.7786865234375,2005.3182,2025.005,2014.776,2004.1589,2018.6638,2015.4822,2012.0166,2020.145,2015.5012,2017.6199,2003.0593,2030.7314,2042.2582
1813.2735595703125,1803.4031,1815.5504,1796.1055,1801.6442,1778.3341,1797.6967,1797.9652,1813.7109,1804.7996,1788.8727,1797.5284,1776.6879,1818.5156
5778.37109375,5774.4497,5793.0215,5772.5254,5781.3335,5779.187,5760.529,5786.026,5801.7456,5778.121,5795.2036,5778.6304,5772.945,5800.0225
7439.1015625,7448.75,7450.729,7423.685,7454.927,7435.369,7422.755,7458.7314,7425.1675,7413.173,7461.86,7429.046,7429.9746,7442.3833
5154.94921875,5163.583,5150.3223,5138.0386,5170.1904,5150.338,5154.754,5172.956,5178.7383,5117.8774,5175.4478,5170.5566,5144.47,5168.1826
2411.971435546875,2419.3445,2398.1042,2420.092,2443.275,2420.856,2401.2393,2421.8784,2413.0347,2396.0574,2450.6614,2411.1924,2419.2983,2385.0884
10176.7080078125,10220.748,10249.49,10220.6045,10243.858,10237.997,10255.001,10258.982,10260.708,10269.428,10259.071,10225.705,10268.481,10244.454
2120.71533203125,2117.3875,2122.7773,2140.9966,2128.0732,2138.4878,2146.6501,2119.6853,2126.073,2135.103,2131.7449,2133.7563,2143.9177,2120.81
5904.93212890625,5907.267,5954.8965,5915.056,5931.661,5907.4775,5909.5425,5930.54,5921.5366,5989.9307,5936.0747,5910.3745,5922.574,5952.259
8954.5263671875,8968.425,8944.05,8962.729,8982.892,8980.279,8975.561,8974.452,8931.401,8938.093,8962.935,8971.501,8977.223,8932.895
2725.881591796875,2712.7544,2712.998,2768.0413,2722.3457,2716.9666,2754.3796,2731.9497,2714.7065,2764.82,2749.0195,2784.1135,2756.4268,2738.156
1568.8131103515625,1571.0083,1569.649,1565.8483,1570.1252,1568.1542,1568.2897,1570.2856,1565.919,1571.4601,1570.2412,1567.665,1571.4324,1571.9795
2308.146728515625,2310.6824,2336.721,2310.7734,2310.3706,2311.0117,2308.8113,2310.2676,2316.401,2331.4531,2319.2537,2310.0303,2313.4568,2330.7354
2315.83056640625,2319.0027,2347.623,2326.7573,2320.8833,2321.0684,2327.3079,2317.3008,2323.5107,2333.7803,2324.6462,2324.271,2326.0547,2343.1782
3111.06689453125,3089.483,3210.2534,3164.5164,3106.4585,3125.941,3163.6577,3113.1843,3146.678,3301.9128,3158.8357,3122.641,3219.1174,3204.7832
2086.341796875,2082.7292,2103.5098,2090.4937,2083.219,2071.9294,2104.0989,2096.386,2061.4648,2134.3914,2106.6843,2094.8945,2117.974,2110.1628
1192.7242431640625,1191.9896,1196.8491,1190.4532,1191.9718,1182.709,1182.2516,1189.6377,1195.0735,1191.2795,1187.8171,1192.3579,1179.7277,1193.1804
1208.03271484375,1207.4126,1206.6957,1207.4882,1208.8184,1202.439,1194.1437,1206.6885,1209.9308,1203.7339,1206.7306,1207.5264,1197.6942,1208.6805
1610.4208984375,1618.958,1586.8667,1596.0131,1611.8955,1601.8494,1584.7247,1573.0851,1604.2302,1583.151,1604.5531,1589.709,1592.9476,1589.831
1464.1055908203125,1464.4171,1474.1842,1459.5431,1465.754,1453.9465,1462.1914,1467.205,1466.5278,1452.2245,1454.5348,1466.5161,1451.52,1475.8082
2168.0634765625,2171.2964,2183.8586,2169.2444,2169.1206,2177.8928,2178.0083,2180.3608,2174.7969,2198.291,2183.5117,2184.105,2192.4998,2190.1921
1550.7945556640625,1552.0502,1555.6715,1559.1456,1559.7233,1564.2012,1565.8684,1557.603,1556.9647,1561.5702,1564.1893,1556.6229,1566.4509,1559.8628
2127.24755859375,2135.8677,2132.2124,2129.8215,2137.2249,2126.8162,2134.071,2132.0176,2130.824,2127.6187,2132.147,2134.0662,2131.0608,2130.8098
2553.39501953125,2562.2935,2546.1082,2544.1516,2553.0046,2535.141,2547.7896,2555.2532,2537.1028,2549.8171,2548.3828,2551.1826,2555.8547,2549.8433
3987.6279296875,3951.12,3935.5142,3989.444,3973.947,4015.9727,4011.427,3955.1738,4015.5188,3887.4497,3944.068,3964.651,3975.3792,3924.3906
1758.2838134765625,1765.8855,1758.5383,1770.2788,1764.3269,1764.5258,1757.9213,1760.5454,1758.1456,1764.2831,1767.4979,1761.0504,1770.804,1762.4998
1629.204345703125,1637.7454,1624.5006,1633.2391,1636.9878,1633.095,1637.9218,1633.5026,1637.5488,1631.4342,1637.0912,1633.9086,1638.6635,1630.1884
2991.90234375,2992.043,3003.0623,2994.073,2993.2744,2986.4834,2991.3362,2994.2239,3003.7344,3011.7065,2996.5166,2987.458,2991.9978,2998.5635
3014.3955078125,3017.5852,3028.6384,3016.1765,3018.4697,3017.3845,3017.74,3017.623,3027.0066,3036.3567,3019.6357,3015.5693,3016.0918,3028.5212
1743.0802001953125,1742.9653,1757.243,1757.1687,1742.017,1746.2365,1751.875,1754.1609,1755.5629,1770.923,1756.1307,1756.0039,1757.9524,1761.6602
4316.78564453125,4336.774,4317.163,4325.5254,4334.107,4320.332,4320.6304,4332.2007,4329.5674,4324.6074,4330.112,4332.8936,4322.46,4327.693
1386.151123046875,1384.8076,1370.1606,1384.7407,1383.932,1390.2578,1386.9647,1376.5558,1379.8447,1372.6206,1386.1199,1388.9476,1387.8875,1375.952
1521.2469482421875,1516.7932,1513.1803,1524.1967,1519.3483,1523.4182,1526.4135,1521.8848,1518.1519,1521.0977,1514.4624,1519.3872,1524.3408,1512.4617
2702.6923828125,2696.1172,2672.2556,2702.6636,2692.5044,2711.0378,2706.4624,2688.7478,2697.2734,2672.5413,2699.181,2712.4688,2703.1714,2698.5132
2690.1591796875,2678.3875,2669.6453,2697.6057,2682.9211,2705.2761,2703.542,2678.4685,2702.2947,2667.5605,2687.7307,2693.6746,2704.8074,2674.8958
3363.6591796875,3372.5383,3366.4463,3347.412,3337.3691,3329.1077,3358.3945,3359.4521,3356.7144,3368.9883,3341.8606,3375.2434,3370.6226,3452.4844
10620.0439453125,10720.711,10734.026,10556.926,10630.459,10627.732,10692.963,10640.217,10669.227,10679.738,10674.239,10734.13,10657.105,10784.832
10421.005859375,10498.729,10324.56,10404.368,10504.088,10380.43,10433.934,10461.034,10499.656,10390.596,10445.569,10403.344,10355.364,10485.006
11964.6328125,11960.149,12055.527,11944.221,11959.223,11947.875,11923.376,11939.358,12040.614,11736.574,11970.524,11930.475,11887.275,12020.349
20587.52734375,20424.773,20905.797,20657.383,20398.898,21148.125,21324.766,21176.832,21712.65,20864.582,20970.355,20597.824,21303.7,22196.658
19485.763671875,19680.65,19912.193,19759.264,19763.127,20014.385,20113.348,19765.79,19851.49,19481.701,19921.736,19773.678,20109.816,20054.717
2778.443115234375,2775.482,2786.0757,2772.316,2771.828,2768.8901,2776.8003,2778.6145,2778.7798,2769.5715,2773.9377,2778.9944,2770.52,2789.166
2342.62353515625,2343.2483,2342.0913,2344.5784,2339.7256,2338.5571,2345.2915,2346.252,2338.3813,2351.0452,2350.9126,2346.8708,2355.273,2352.8638
1401.7979736328125,1390.6715,1406.0275,1402.7495,1388.7189,1398.1375,1397.9554,1394.4608,1402.9095,1417.3325,1407.625,1390.3965,1410.5496,1423.3838
1527.525390625,1522.0989,1517.1499,1530.1365,1531.3778,1529.6833,1529.9233,1526.8298,1520.1945,1515.4164,1535.679,1529.1981,1525.9247,1518.3065
5523.56201171875,5434.38,5726.1416,5527.604,5506.9785,5551.008,5527.1987,5514.027,5617.619,5716.4653,5595.491,5552.503,5499.173,5740.195
3203.509765625,3207.9255,3222.7832,3216.0981,3202.8882,3203.3408,3219.921,3196.9478,3201.6946,3226.046,3208.5334,3204.5618,3221.168,3217.8208
8987.5458984375,9171.233,9781.588,9155.756,9285.994,9498.641,9478.518,9626.747,9606.459,9325.801,9548.145,9111.298,9385.248,10127.012
12157.4970703125,12106.4375,11901.25,12235.204,12063.266,11966.26,12182.072,12003.939,11865.042,12126.047,12124.197,12259.877,12278.43,11982.639
20387.515625,20332.717,20620.523,20292.076,20323.322,20342.148,20360.035,20457.94,20565.186,20322.924,20423.734,20278.242,20306.424,20731.746
3570.879150390625,3581.8408,3589.882,3572.0125,3593.7388,3623.037,3645.021,3613.9792,3585.1968,3612.46,3576.43,3542.3328,3621.9229,3567.8425
6897.64697265625,6888.6294,6870.3584,6850.874,6881.5205,6834.806,6810.402,6874.5884,6887.176,6795.0537,6819.028,6869.308,6784.921,6906.802
4005.600830078125,3848.2842,4100.394,4009.3398,3804.7039,3865.4036,4008.268,3937.799,4004.3494,4223.1025,3995.9875,3864.7957,4169.9893,4340.529
1044.9937744140625,1045.3599,1042.6582,1048.1547,1040.9487,1046.9697,1047.8502,1042.6667,1043.1421,1043.7228,1042.9954,1047.6206,1050.2222,1048.6725
4004.679931640625,3999.0007,4002.119,4009.118,4007.1455,4014.4014,4024.7537,4005.0613,4010.0842,4014.6028,4024.2344,4002.2393,4048.213,4021.4424
4859.08837890625,4856.1274,4861.64,4856.741,4857.4414,4854.5063,4854.8643,4862.571,4857.5225,4859.74,4866.55,4863.787,4858.9814,4870.8584
4861.47998046875,4860.8735,4862.804,4857.907,4859.648,4850.1724,4853.892,4863.6694,4861.689,4851.231,4868.3213,4862.2134,4855.3936,4875.2607
5225.18896484375,5224.355,5264.867,5224.254,5211.954,5185.1553,5205.9976,5241.5513,5223.3833,5271.7207,5227.0713,5224.3823,5212.119,5248.697
7524.4541015625,7535.1484,7551.7144,7530.188,7531.207,7509.7183,7508.7666,7537.1245,7518.297,7549.839,7532.705,7524.531,7524.928,7546.195
1101.1427001953125,1099.6917,1106.7789,1100.2474,1099.0232,1100.2991,1100.2113,1100.2776,1102.3707,1109.6344,1100.6152,1099.5691,1100.8744,1106.4187
4495.31396484375,4488.4297,4478.2505,4487.3535,4495.6143,4488.061,4478.018,4488.397,4495.9595,4468.5483,4487.009,4484.0405,4475.8784,4465.024
7772.89697265625,7798.257,7762.7915,7781.634,7817.618,7799.8813,7811.708,7824.6304,7771.558,7760.0537,7795.225,7776.089,7785.807,7750.377
1056.15673828125,1057.3794,1048.5399,1058.6604,1058.5797,1062.7452,1063.0781,1060.6057,1058.3596,1053.4574,1059.295,1062.1359,1062.9207,1051.7589
10419.9423828125,10465.817,10465.115,10455.792,10433.483,10472.89,10460.917,10451.671,10419.866,10489.04,10431.569,10438.621,10484.445,10566.699
7948.9111328125,7939.41,7943.356,7961.815,7948.86,7926.051,7954.4526,7950.3965,7942.1255,7964.663,7957.7695,7942.975,7969.491,7959.8833
7925.49072265625,7910.393,7925.5586,7926.4785,7919.731,7922.8325,7927.901,7919.3384,7923.441,7940.286,7943.0845,7934.0146,7949.2275,7945.963
9533.6748046875,9528.149,9552.666,9534.367,9513.162,9521.188,9531.762,9522.179,9565.827,9555.277,9521.4375,9537.416,9534.099,9565.35
8254.28515625,8266.288,8262.012,8273.023,8264.037,8253.546,8284.227,8288.0205,8243.2705,8343.94,8284.241,8280.669,8303.245,8307.0205
8336.2880859375,8364.269,8348.877,8387.982,8373.625,8382.467,8397.113,8345.491,8361.212,8399.446,8409.796,8394.789,8400.114,8333.701
6973.3212890625,6953.011,6932.48,6993.935,6953.4233,6955.944,6971.93,6959.4863,6953.14,6965.142,6965.9087,6969.279,6967.6763,6953.565
9569.091796875,9577.665,9543.094,9611.182,9625.696,9653.374,9630.711,9601.347,9606.654,9466.955,9640.928,9596.006,9647.082,9594.028
6993.0908203125,6999.0728,6999.934,6995.6943,6997.5093,6998.078,6997.8823,6998.8657,6997.5737,6982.0815,6989.6445,6992.402,6995.3564,7004.5493
6525.05419921875,6545.492,6528.85,6527.6855,6533.622,6524.181,6526.0747,6507.7783,6524.8745,6524.446,6536.1597,6534.7583,6528.1167,6527.5557
6926.357421875,6934.519,6927.614,6941.2983,6932.4883,6949.972,6938.462,6963.388,6944.9062,6944.8364,6946.792,6943.4575,6952.565,6948.349
4433.9169921875,4422.048,4400.157,4441.9604,4428.385,4446.295,4432.652,4399.9087,4422.5093,4355.1553,4432.3667,4429.995,4433.8325,4429.7695
4565.68115234375,4561.7163,4564.1313,4565.735,4562.683,4560.3135,4563.9004,4565.4897,4561.3486,4570.7026,4567.9937,4566.8267,4569.427,4569.1074
4548.52001953125,4542.122,4549.785,4549.759,4545.159,4541.275,4544.8735,4547.584,4547.0493,4556.331,4551.45,4550.2593,4551.3057,4552.6626
4508.916015625,4514.3125,4494.9526,4496.873,4523.025,4508.855,4491.3633,4526.136,4500.725,4495.309,4525.3975,4513.9033,4502.993,4503.082
4695.767578125,4689.307,4702.015,4698.086,4691.7583,4692.7075,4698.2217,4692.2266,4703.9834,4697.2603,4701.1655,4699.2676,4699.5645,4698.5977
4232.9697265625,4236.265,4239.2754,4233.0767,4237.697,4232.363,4237.694,4241.612,4227.4194,4242.8843,4241.3687,4232.305,4245.3213,4237.416
4567.00244140625,4567.8037,4576.897,4570.659,4569.0073,4565.2197,4554.548,4591.4907,4597.1553,4557.073,4569.2285,4578.223,4539.301,4615.2197
4635.0888671875,4629.518,4633.867,4629.604,4632.5913,4631.5273,4630.4917,4639.4185,4631.1016,4616.381,4625.578,4630.8516,4621.3154,4633.0386
5869.87060546875,5884.622,5930.558,5867.8833,5869.1206,5833.7676,5863.9727,5868.7734,5847.0,5921.085,5889.314,5887.72,5846.8823,5914.0293
5836.2529296875,5862.415,5906.743,5841.8433,5839.1646,5803.0186,5833.9717,5853.6685,5818.1387,5890.311,5850.3467,5854.2256,5819.0894,5884.878
8000.1865234375,8003.3345,8017.379,8024.3477,7987.6084,7992.414,8016.899,7996.519,8003.5757,8011.6396,8007.151,7992.1665,8013.3267,8055.0024
10634.96875,10620.271,10608.634,10629.599,10611.735,10648.318,10645.096,10630.674,10649.397,10649.711,10647.058,10621.781,10652.821,10655.799
7697.541015625,7683.84,7721.822,7693.771,7687.329,7691.609,7730.6206,7696.3276,7735.5938,7635.07,7710.6626,7701.8384,7704.856,7717.908
7670.763671875,7643.226,7680.5127,7678.2764,7665.6157,7682.3213,7701.278,7679.188,7700.231,7625.076,7685.4536,7688.626,7682.6514,7664.1196
7744.67529296875,7750.429,7767.607,7772.188,7744.557,7762.686,7739.007,7706.3867,7732.03,7739.181,7764.1885,7744.067,7753.9287,7759.6646
7672.4423828125,7671.1807,7641.2456,7687.8164,7692.2163,7697.7935,7687.339,7690.4023,7686.896,7640.842,7685.09,7684.02,7692.521,7640.096
7212.00244140625,7223.0303,7146.3687,7204.9883,7235.2324,7190.2437,7195.09,7206.9683,7173.7524,7128.4473,7208.8174,7215.098,7173.198,7120.533
7741.64111328125,7750.3315,7762.5317,7757.239,7745.248,7717.9795,7758.269,7739.123,7760.0903,7761.5503,7734.268,7743.1206,7725.271,7764.4746
8116.8720703125,8127.139,8135.0986,8128.5415,8130.8594,8119.499,8118.3403,8128.45,8126.259,8127.476,8107.0024,8122.757,8113.5117,8136.701
8257.5302734375,8262.444,8256.229,8279.094,8264.014,8249.885,8255.82,8262.588,8260.404,8251.273,8254.2705,8255.675,8262.117,8248.907
7761.29541015625,7773.0625,7778.1777,7782.0166,7798.005,7795.7773,7784.3223,7793.9062,7762.1997,7780.1,7799.1064,7773.5073,7801.0005,7759.3594
8625.79296875,8617.185,8581.249,8637.929,8607.3,8606.176,8602.161,8583.175,8587.789,8596.258,8626.287,8633.905,8604.877,8593.725
1335.5184326171875,1334.5736,1338.5739,1337.6576,1336.8699,1335.2361,1336.0009,1335.1155,1337.0518,1336.2286,1336.9263,1335.4346,1336.0138,1340.0353
1133.2369384765625,1133.0236,1138.514,1133.5385,1132.872,1134.0292,1134.5924,1134.403,1134.8334,1137.2462,1135.2751,1134.9762,1135.8372,1137.6373
9961.583984375,9958.064,10100.392,10011.634,9976.44,9987.435,10028.783,9966.009,10037.411,10133.732,10053.413,10028.635,9944.9795,10083.427
10563.087890625,10574.159,10608.754,10552.767,10574.797,10562.847,10575.296,10601.719,10606.987,10611.97,10577.279,10562.118,10570.017,10584.662
3135.021484375,3142.088,3133.3987,3136.9255,3152.7117,3150.984,3146.5361,3151.7715,3128.9875,3141.8965,3143.595,3137.9465,3150.3079,3126.2988
39584.5546875,36607.652,44223.055,35656.445,36148.42,35012.938,32645.307,40545.03,43612.332,35479.02,35536.715,38117.277,33836.76,49610.547
1575.8961181640625,1596.9191,1574.0189,1609.4838,1597.2059,1520.216,1609.921,1632.9142,1511.3673,1600.681,1653.3344,1587.4276,1698.8113,1660.6876
2759.166748046875,2760.1724,2769.7224,2771.1228,2759.5989,2767.9106,2779.1863,2768.6453,2760.7593,2786.1274,2763.9111,2765.8945,2773.3145,2770.0723
1009.1516723632812,1007.5434,1015.3652,1012.34076,1007.2159,1008.6509,1013.1486,1011.7028,1013.96674,1022.0873,1012.46265,1012.47485,1015.1621,1016.9971
3458.2412109375,3467.0415,3456.1082,3452.9307,3458.4824,3445.2979,3483.6807,3476.154,3453.573,3473.8293,3467.4705,3459.2437,3478.8337,3468.1487
1381.8966064453125,1381.2717,1386.7982,1382.7468,1381.9469,1381.8907,1385.1866,1381.6984,1382.5453,1387.8413,1382.8597,1382.0271,1386.0205,1383.761
9645.1826171875,9659.837,9567.418,9657.653,9652.201,9634.36,9638.571,9622.785,9627.333,9590.975,9652.212,9641.724,9629.741,9608.51
1837.330810546875,1827.718,1820.5708,1837.2167,1834.3595,1839.7147,1827.0417,1828.7281,1828.9464,1831.7543,1836.1674,1828.4005,1839.504,1815.8613
7292.20703125,7298.2524,7372.925,7326.8125,7367.09,7401.8447,7432.082,7434.9785,7577.105,7397.726,7473.1025,7353.135,7450.633,7521.343
1480.2117919921875,1480.875,1477.0833,1482.953,1481.2582,1483.0956,1485.3593,1481.7825,1478.3706,1480.7529,1480.2745,1481.4889,1487.0454,1480.2468
1295.591064453125,1294.553,1290.6765,1300.1633,1296.7552,1302.1989,1304.1724,1304.9462,1299.375,1294.5264,1300.1285,1299.2169,1303.3116,1296.6637
8691.7275390625,8769.948,8682.951,8591.934,8668.419,8532.257,8513.245,8568.51,8593.964,8618.805,8603.872,8566.636,8502.1045,8754.905
9342.056640625,9299.005,9331.255,9343.467,9284.649,9301.955,9390.247,9335.109,9320.929,9351.069,9302.497,9341.687,9348.466,9322.497
7394.7119140625,7644.1865,7263.93,6955.5166,7220.9717,6384.8975,6288.0825,8050.134,7035.026,6779.83,7666.3057,6674.9355,6508.665,7596.457
1129.1258544921875,1127.1873,1141.7125,1127.3516,1123.9847,1124.2908,1125.0713,1127.7094,1128.5153,1127.6134,1131.1879,1127.1498,1128.9856,1143.5792
