V1,V2,V3,V4,V5,V6,V7,V8
9919.8623046875,9740.364,10141.894,10801.022,10128.281,9755.968,10241.99,10791.469
2862.306396484375,2828.7986,2962.7346,2992.7766,2904.6929,2891.9895,3017.8918,3062.239
5772.2880859375,5745.56,5770.4243,5797.453,5776.432,5717.688,5787.7363,5840.407
7166.1484375,7293.568,7280.941,7399.285,7219.617,7298.4185,7337.8667,7378.357
3304.7333984375,3381.603,3401.8723,3406.8123,3360.2776,3417.0505,3444.8108,3436.7324
5732.62646484375,6232.1235,5570.8643,5937.1035,5724.442,5996.7324,5647.0176,5979.3936
7391.3876953125,7365.2046,7435.1387,7381.597,7451.2495,7421.17,7442.105,7488.8438
1694.1746826171875,1674.4446,1710.8817,1707.6511,1715.6747,1689.7839,1720.4164,1708.784
1534.564208984375,1599.1561,1606.8439,1583.0767,1582.3378,1605.0759,1625.1222,1615.2253
1289.976318359375,1306.731,1323.3433,1309.1793,1291.6782,1302.2639,1319.0143,1297.5767
7190.306640625,7179.1436,7219.399,7215.376,7196.5396,7163.302,7223.26,7258.1577
2001.79931640625,2036.7195,2012.5419,1989.0406,2039.8851,2033.1914,2017.7556,2030.1519
2351.16748046875,2293.9314,2318.773,2360.6267,2328.3562,2309.9185,2340.2866,2352.1
9822.2861328125,9824.637,9845.67,9895.437,9810.775,9835.645,9874.946,9886.605
4868.4794921875,5078.0063,4978.5166,4926.4507,4898.8457,5167.1475,5107.083,4820.416
7762.9423828125,7803.064,7736.843,7800.1934,7817.429,7844.0312,7813.652,7880.8926
1825.512451171875,1810.231,1827.1582,1834.9478,1809.374,1833.323,1850.9087,1807.4229
2535.3935546875,2565.9875,2454.6187,2529.1038,2623.0186,2568.345,2514.008,2589.6973
576.18310546875,437.19873,439.8706,489.42358,501.09473,463.6333,480.7461,697.9778
7333.44189453125,6940.4106,7488.658,7329.543,7195.184,7203.8296,7496.871,7494.269
7333.8681640625,7580.681,7695.648,7955.495,7384.853,7649.253,7851.3125,8030.392
10769.1357421875,10949.412,10976.529,11082.722,11064.321,11147.429,11161.786,11076.01
17146.33984375,16947.645,17302.121,17783.78,17097.203,16993.348,17408.531,17778.434
16052.6494140625,15810.545,16176.664,16646.047,15951.195,15871.486,16267.631,16655.71
1621.7171630859375,1614.0634,1811.7332,1613.807,1644.0645,1622.6682,1811.3324,1608.659
1687.874755859375,1582.201,1587.2727,1791.2452,1637.8337,1588.4286,1543.8278,1929.0612
11906.87890625,11580.468,13050.673,11385.554,12065.966,11744.353,13025.328,11344.413
1997.4608154296875,1899.4716,2251.5364,2102.42,2122.1594,2020.7222,2270.3108,2163.8137
11726.56640625,14302.531,11521.878,12794.189,12456.855,14381.18,11848.318,14507.991
2872.8125,2738.183,2455.2864,2665.5518,2963.8894,2766.8884,2527.397,2805.6086
3539.908935546875,3580.0508,3899.137,3569.8467,3549.8218,3626.1602,3885.6042,3575.698
2595.03076171875,2688.6606,2841.584,2483.3354,2624.1287,2731.5537,2839.8513,2510.298
1506.58251953125,1541.402,1532.9785,1480.5801,1513.1199,1542.8016,1527.3483,1503.9288
1580.9825439453125,1581.2089,1486.1063,1584.1853,1614.8567,1577.912,1512.876,1619.367
4040.445556640625,3997.6316,3139.7632,3781.8318,4066.4868,3943.2168,3277.6106,3974.1885
3299.15087890625,3329.1333,3338.3892,3365.6853,3348.1655,3339.2263,3355.4312,3357.7195
3656.013427734375,3742.4604,3773.341,3795.7239,3794.312,3799.7073,3812.5195,3773.781
6477.01953125,6493.4253,6643.2544,6782.0283,6605.4,6468.0596,6695.399,7095.874
4769.3994140625,4614.6816,4576.721,4533.108,4716.352,4612.2773,4634.4697,4641.5874
4968.30810546875,4820.8223,4788.1187,4764.871,4925.347,4823.788,4857.559,4861.3755
3830.902099609375,3680.5027,3627.041,3598.5593,3776.849,3686.3047,3679.965,3738.8562
3840.9775390625,3697.4238,3655.597,3631.4478,3792.7532,3711.305,3716.1982,3765.0317
12991.5615234375,13467.4,13609.973,13613.589,13635.605,13714.535,13774.598,13465.756
9326.7958984375,9277.863,9276.99,9291.225,9307.211,9276.992,9282.479,9293.797
9939.8466796875,9940.39,9936.675,9944.559,9934.425,9930.909,9935.025,9943.655
1161.6107177734375,1177.5247,1185.8502,1188.5233,1189.8854,1190.1208,1193.2598,1182.0211
1938.532470703125,1995.1895,1925.6841,1911.8783,1959.0527,1980.5806,1947.6947,1912.386
4979.93408203125,5643.486,7502.258,5512.837,5153.0884,5524.1724,7489.0283,5155.462
2169.186767578125,2131.4482,2071.0356,2081.7302,2127.161,2138.1016,2077.973,2127.8967
7850.267578125,8069.4272,7959.2324,7557.355,8194.609,8204.435,8201.473,8104.4443
8856.2880859375,8973.134,8897.116,9140.065,8898.817,9076.373,9126.657,9160.28
11459.5107421875,11431.204,11763.869,11504.698,11479.657,11592.009,12435.49,11596.048
3445.424072265625,3421.8228,3456.1653,3543.602,3402.4778,3435.6128,3503.0137,3539.7021
3770.66650390625,3785.547,3806.3005,3800.8433,3811.386,3801.4478,3829.5254,3789.3308
17052.4140625,16686.365,16884.41,17546.232,16735.986,16413.213,16832.318,17749.875
3766.2841796875,3776.9111,3783.3972,3853.8887,3801.0496,3791.4182,3805.5334,3876.9978
1117.4122314453125,1073.6522,1079.4946,1162.3342,1124.0918,1076.5513,1095.3969,1178.5095
3425.146240234375,3459.378,3349.0781,3526.2532,3407.361,3433.1523,3450.7263,3535.4507
7112.6904296875,7312.25,7131.937,7255.459,7101.4014,7252.921,7159.9453,7272.731
2311.5185546875,2298.116,2367.109,2374.1985,2344.2456,2331.25,2384.2124,2423.2686
6030.63671875,5946.7734,6280.9976,5881.9243,6162.432,6098.9478,6467.617,6111.0996
2554.33251953125,2540.2966,2319.9626,2498.9456,2659.1704,2536.6907,2423.846,2573.571
11475.669921875,11503.692,11554.925,11537.657,11508.924,11513.26,11586.235,11484.39
1457.0172119140625,1425.7253,1435.4315,1270.2188,1468.1505,1459.7146,1319.1321,1341.7021
2617.32373046875,2592.997,2715.274,2679.4907,2674.936,2648.2388,2760.2634,2805.1138
5359.99365234375,5406.5684,5444.1646,5425.017,5362.574,5484.101,5487.502,5443.7285
12350.6669921875,16920.643,13789.181,16882.004,12603.344,16970.34,15577.521,17359.256
2610.25732421875,2716.8647,2908.0005,2544.1604,2690.9194,2787.2976,2923.2246,2566.3164
4404.76953125,4205.849,4424.2104,4351.007,4257.7695,4234.406,4430.7983,4335.2817
5215.4697265625,5420.377,5511.3896,5545.5024,5283.3594,5550.834,5520.791,5907.262
1692.697998046875,1715.5571,1624.2434,1669.7937,1670.5807,1686.5192,1609.3,1668.8292
8554.9306640625,8752.622,9321.769,9304.084,8840.446,8960.678,9664.003,9320.074
3569.360595703125,3469.4802,4073.579,3894.553,3669.7847,3844.219,4268.251,3999.5637
306.07958984375,317.40692,350.932,433.12408,319.24377,316.2541,367.63483,459.8142
3672.0712890625,3664.0222,3621.4307,3641.0254,3640.4473,3645.0137,3608.0085,3624.82
1916.007568359375,1857.2927,1776.8392,1786.0115,1845.9657,1869.25,1816.5059,1822.7034
2215.57568359375,2244.1753,2219.648,2288.3767,2222.358,2193.6167,2254.0955,2313.9402
4143.72705078125,4174.244,4237.5317,4429.8433,4267.8584,4134.2104,4273.0757,4495.9287
9612.41796875,9588.193,9968.67,9774.725,9559.197,9523.78,9941.295,9664.54
1977.47900390625,1899.7538,1953.0199,1917.5034,1981.523,1917.5605,1956.2308,1931.2463
1661.282958984375,1702.2961,1694.5181,1738.338,1682.5793,1641.5308,1721.1064,1765.6423
6468.9931640625,6538.6265,6684.822,6771.3276,6729.0547,6628.8506,6744.758,6718.9297
6775.91552734375,6858.805,7420.6904,7336.556,7256.7397,7324.175,7656.879,7261.743
2145.878173828125,2152.8252,2162.2563,2162.7546,2135.5286,2158.4968,2166.896,2153.7742
4386.1181640625,4277.5205,4414.4155,4398.178,4372.5156,4379.7334,4525.0864,4392.629
1673.780517578125,1735.2644,1712.5411,1749.9521,1679.6787,1744.7723,1742.7152,1729.3616
4257.23046875,4269.4863,4538.298,4310.55,4310.3633,4291.27,4520.5386,4278.8784
5031.35400390625,5034.65,5157.8086,4783.426,5053.1567,5099.786,5254.2026,4908.6914
2224.22216796875,2236.1228,2350.1335,2350.8318,2279.3186,2277.0874,2381.0679,2385.3318
2224.22216796875,2236.1228,2350.1335,2350.8318,2279.3186,2277.0874,2381.0679,2385.3318
973.072265625,1176.4299,1509.179,925.20337,1004.5478,1204.4471,1527.2065,973.1072
3953.821044921875,3925.5027,4023.1016,3790.468,3995.4077,3983.4387,4122.2534,3904.7573
5822.47607421875,6128.002,5902.184,6416.6875,6043.122,6037.2905,6110.403,6343.651
10521.07421875,10687.547,10638.958,10639.39,10697.287,10805.366,10772.209,10723.479
4736.09619140625,4733.8965,4835.6553,4519.822,4759.2637,4805.818,4937.4897,4634.1807
2992.21533203125,3011.8992,3236.2156,2730.5264,3002.4626,2979.2769,3150.5457,2754.7395
7740.71337890625,7779.278,7717.7593,7782.3994,7795.1514,7820.8325,7795.5557,7864.0547
2213.476318359375,2177.8418,2228.6775,2261.4456,2214.6978,2198.6387,2273.0266,2270.756
8123.8515625,8151.6714,8521.786,8232.88,8341.468,8334.002,8504.861,8699.21
3677.16748046875,3662.7798,3822.58,3874.2805,3720.6492,3730.7544,3896.5234,3947.0498
4355.8134765625,4342.006,4518.096,4557.7817,4398.227,4413.5786,4598.0996,4634.983
12150.3369140625,12205.055,12294.886,12794.449,12390.967,12309.532,12477.186,12928.987
4450.09814453125,4218.1074,4427.397,4439.5874,4417.024,4305.064,4508.706,4476.298
14194.2685546875,14243.024,14290.383,14311.651,14346.822,14365.731,14382.991,14391.066
2677.087646484375,2733.9067,2793.6187,2735.6099,2762.366,2783.1038,2869.292,2823.1775
7911.81005859375,7824.1167,8517.206,8542.757,7853.7666,8005.8774,8809.871,7501.8237
12511.373046875,12626.841,12651.344,12691.978,12705.668,12698.697,12702.477,12659.611
1667.896728515625,1673.4708,1653.5363,1652.8391,1665.2336,1667.5679,1658.7892,1651.3981
4712.708984375,4601.2397,4731.7827,4493.8633,4703.5303,4612.6562,4719.1987,4495.809
4663.0888671875,4642.323,4635.05,4617.944,4660.2812,4653.6636,4646.2583,4617.4243
3529.16748046875,3496.6187,3467.1804,3507.4775,3502.2114,3499.7637,3491.0823,3528.51
3571.52392578125,2974.2537,3303.9106,3199.384,3642.709,3020.6768,3464.3086,3140.0571
14173.6220703125,14175.131,14351.127,14202.8955,14212.192,14242.705,14382.85,14241.227
1583.6268310546875,1638.886,1796.2968,1294.0784,1614.124,1710.7705,1773.9574,1421.2651
4043.910400390625,3999.7402,3175.994,3799.8943,4077.1597,3948.0347,3336.4924,4002.9663
3712.81005859375,3770.4172,3790.7954,3848.1526,3840.0225,3850.5134,3898.423,3971.7178
3407.954833984375,3342.7815,3316.8318,3476.2563,3445.943,3331.4878,3362.015,3560.517
7286.8359375,7384.1543,7033.0835,7397.2974,7315.3657,7287.538,7132.513,7437.451
2538.825439453125,2433.98,2631.1523,2614.981,2545.705,2460.7617,2626.8926,2611.8066
10460.78125,10059.211,10169.149,10474.438,10783.282,10153.25,10205.174,10496.889
3048.871337890625,3097.6895,3053.6516,3085.4956,3080.4243,3089.791,3045.6711,3113.0898
11651.6337890625,11657.257,11688.082,11824.795,11541.081,11549.611,11728.392,11788.127
10248.3291015625,10587.215,10716.649,10785.174,10798.734,10799.316,10848.3125,10617.431
9059.244140625,9354.211,9511.726,9567.754,9604.55,9603.227,9637.663,9389.056
9269.0830078125,8842.289,8952.809,9253.41,9570.983,8937.755,8986.137,9278.895
939.9085693359375,880.30743,816.8834,894.79675,881.16504,898.32776,888.8821,916.4963
8259.7880859375,8008.2773,7840.218,7953.756,8036.8335,8057.5254,7932.826,8076.3984
6001.59912109375,6070.7217,6049.2896,6084.3784,6072.286,6105.936,6092.3203,6085.6147
1979.0758056640625,2014.9297,2065.5205,2090.2014,2054.9214,2041.4044,2091.17,2097.6187
9668.369140625,10214.347,9614.223,9791.682,9734.051,10096.678,9783.195,9832.467
1632.208251953125,1380.1078,1392.3956,1525.9432,1632.1108,1376.9026,1389.3564,1551.235
2013.69677734375,1978.9419,1965.1769,2084.4937,2058.3218,1973.3195,1987.0312,2094.5332
5064.46630859375,5085.5005,5065.1543,5107.196,5082.818,5047.195,5070.1904,5147.561
9639.8994140625,11290.254,9329.6875,9384.329,9578.296,10975.279,9537.956,9791.861
1087.762939453125,1102.3425,1119.504,1107.7867,1090.1797,1094.7748,1110.7162,1098.4376
6553.9052734375,6372.3105,6432.6406,6487.6606,6609.324,6399.445,6433.2427,6571.4995
8269.869140625,8281.451,8564.8,8598.006,8431.424,8469.802,8728.781,8805.004
1116.3663330078125,1091.3872,1116.5819,1188.7461,1101.0927,1091.8782,1117.9376,1183.4674
2012.6832275390625,2106.865,2085.8818,2351.0256,2019.0269,2138.437,2132.1091,2363.9204
11124.234375,11473.904,16234.609,15242.516,11475.676,12418.349,15947.797,17160.283
4297.80810546875,4263.469,4252.86,4655.499,4596.742,4246.372,4364.7305,4848.2607
5894.294921875,6712.2046,6227.9585,7484.5137,5913.631,6727.9287,6616.023,7495.086
5612.9619140625,5853.452,6158.5864,6913.389,5727.029,5913.354,6287.324,6951.662
5362.361328125,5370.4893,5321.3633,5417.6567,5378.498,5361.7036,5344.1826,5507.509
1527.650390625,1540.994,1570.401,1646.3057,1540.4298,1544.7976,1580.5967,1663.7511
4387.11669921875,4390.278,4423.164,4416.157,4435.524,4415.149,4435.2866,4477.0444
1449.0147705078125,1461.4552,1459.9164,1552.2808,1453.551,1462.358,1465.6886,1567.876
1266.7178955078125,1325.2246,1265.5714,1260.0409,1297.2695,1341.084,1267.348,1298.3834
1049.927978515625,1038.0293,1067.1625,1128.8811,1051.1143,1040.0027,1071.7871,1111.3964
5856.2646484375,5929.045,6044.735,6057.493,5718.0977,5987.828,6119.423,6028.4272
3885.52099609375,4041.5056,4093.1113,3971.7668,4037.4006,4129.895,4165.5396,4045.4866
15742.037109375,16541.715,16893.875,16601.883,16768.693,17049.262,17288.734,16431.834
9961.3330078125,9904.241,9948.949,10067.252,10031.878,9954.524,10020.595,9912.762
8749.4287109375,8701.515,8739.229,8868.932,8810.07,8733.515,8798.392,8694.573
3960.088134765625,3972.6028,3932.1597,3932.26,3961.4602,3974.5723,3955.311,3928.2021
2652.129150390625,2675.3452,2681.4407,2685.3499,2689.3247,2689.6707,2691.3518,2678.049
10175.3291015625,10258.527,10303.869,10237.426,10188.708,10250.762,10320.495,10173.161
22282.751953125,22972.748,23213.227,23172.213,23519.818,23840.695,23943.682,23139.37
10069.482421875,10141.904,10363.86,10107.728,10083.184,10212.401,10328.253,10168.594
9884.150390625,9954.745,10009.264,9953.118,9899.933,9934.58,10019.788,9880.716
3162.696533203125,3196.1956,3204.9836,3210.6306,3216.363,3216.854,3219.296,3200.0774
464.5624084472656,466.09204,461.64328,461.52344,464.78265,466.4716,464.24368,461.13425
5105.6337890625,5208.552,5235.3696,5252.7773,5270.362,5271.9375,5279.2266,5220.2676
7646.6845703125,7982.1797,8132.835,8006.2,8043.4697,8274.629,8304.025,8300.718
12078.4853515625,12371.379,12725.003,12617.082,12698.148,12813.916,13074.074,12572.648
2322.845703125,2365.7385,2376.9036,2384.1401,2391.4868,2392.1414,2395.1704,2370.605
19467.759765625,20489.691,20864.945,20719.137,21095.254,21191.357,21314.598,20303.18
10702.794921875,11458.222,11764.781,11647.079,11818.853,11955.492,12098.915,11391.273
6466.66796875,6555.237,6604.533,6729.571,6553.781,6564.216,6621.0474,6895.533
4958.08544921875,4802.0557,3976.63,7162.0376,5105.121,4760.7734,4241.6436,7344.618
3856.63525390625,3836.6687,3944.7925,4417.6445,3865.5383,3843.282,3955.1533,4432.6245
2180.22802734375,2053.339,2439.591,2136.5833,2212.802,2033.8439,2394.0098,2123.645
4068.2626953125,4528.2666,5595.3115,7671.9873,4306.4316,4676.291,5717.158,8009.457
6780.0263671875,6867.9575,6904.721,7081.0947,6878.1943,6872.201,6929.7295,7254.841
11365.33203125,12420.777,11086.363,12516.789,11509.668,12241.615,11278.046,13000.193
5575.7548828125,5580.13,5708.9497,5730.2935,5648.612,5653.224,5760.1797,5871.078
1867.2266845703125,1846.0035,2061.1274,1868.4099,1879.1758,1867.0023,2051.9685,1865.9574
2863.832275390625,2834.6702,3010.4182,3362.9402,2866.635,2830.5571,3004.138,3386.3733
5850.33642578125,5636.615,6489.3823,6194.498,5564.3706,4868.8477,6859.7275,6018.6763
2741.4384765625,2876.2346,2920.6553,2931.044,2948.0586,2966.8467,2987.424,2915.7275
11189.5478515625,11282.199,11286.188,11152.669,11174.973,11308.629,11292.484,11090.467
13067.4716796875,13226.967,13342.434,13119.262,13077.941,13272.939,13374.817,13152.105
7068.17822265625,6566.877,6979.5483,6673.876,6958.1133,6555.9453,6894.4053,6758.9795
2462.086669921875,2459.7412,2459.1057,2460.7515,2460.5132,2460.4275,2460.4717,2462.669
15907.1923828125,16621.027,16670.129,16309.029,16198.234,16813.71,16887.068,16524.959
1164.1431884765625,1165.665,1156.3661,1156.282,1164.5192,1167.1882,1162.3236,1155.3849
10974.78515625,11080.716,11070.955,10952.593,10964.754,11093.194,11082.0205,10866.399
8985.2978515625,8968.074,9082.943,8948.5205,8970.923,8940.382,8971.924,8961.974
2782.77001953125,2842.8352,2858.4536,2868.5918,2878.8672,2879.7964,2884.0635,2849.6746
7491.66552734375,7295.097,7222.968,7173.8696,7271.0986,7621.9087,7407.375,7586.903
6666.30810546875,6673.4297,6646.657,6810.766,6720.289,6647.7407,6706.0264,6734.987
8766.5361328125,8717.865,8756.203,8886.632,8827.912,8750.737,8815.695,8712.313
2602.341064453125,2631.956,2655.7556,2625.4294,2673.629,2690.5479,2713.1404,2639.5037
3225.29345703125,3323.6987,3630.084,3231.8628,3236.4087,3387.595,3666.0767,3267.9111
3334.393798828125,3455.8894,3474.4634,3421.4204,3457.4722,3520.801,3527.4033,3485.9001
6206.5751953125,6392.2964,6379.882,6473.15,6368.3228,6437.766,6450.6025,6472.2373
10684.94140625,10689.165,10637.946,10584.213,10621.148,10628.395,10603.525,10504.701
2774.438232421875,2738.9492,2791.337,2844.2942,2827.9746,2761.46,2818.1306,2935.7046
1760.675537109375,1693.1594,2138.852,1785.2677,1743.61,1758.0101,2018.9084,1889.668
6774.45166015625,6937.4795,7333.6245,6732.5425,6802.7153,6997.7656,7341.602,6809.0063
6423.09228515625,6357.7085,6470.3975,6875.907,6418.9717,6358.585,6476.962,6833.299
6913.642578125,6927.012,7058.422,7320.5474,6880.0693,6919.036,7045.39,7251.0483
8913.435546875,8933.622,8906.684,8913.468,8864.64,8857.55,8877.958,8837.434
4542.8984375,4705.2837,4379.6777,4443.5522,4541.9688,4581.096,4450.0454,4460.0503
3891.62158203125,3837.135,3911.4595,3737.2056,3929.0403,3894.7095,4014.8044,3837.8987
4535.4990234375,4523.9365,4627.988,4313.4854,4553.112,4594.614,4722.727,4422.283
2924.636962890625,2986.5996,3235.4714,2739.7751,2972.8923,2976.083,3170.9268,2763.8767
19807.98828125,20413.307,20859.7,21273.604,20678.018,20861.002,21394.992,21192.469
5349.6923828125,5348.2686,5479.1245,5417.3774,5370.3184,5397.8765,5497.8584,5584.3223
3614.655517578125,3569.7153,3630.7124,3496.8179,3649.1536,3629.3516,3729.7405,3589.1787
1086.1781005859375,1114.4558,1104.8857,1077.179,1100.1482,1125.4562,1101.6608,1096.914
1937.4873046875,1957.6311,1919.2327,1928.1613,1944.9384,1941.855,1911.2661,1945.0328
7281.4765625,7356.8745,7392.029,7294.842,7385.4766,7433.7915,7432.54,7348.871
4038.697265625,4163.476,4039.1548,4205.6206,4143.4395,4169.8647,4091.6946,4204.838
3895.46826171875,4018.0122,3893.6252,4059.3667,3997.1877,4023.9756,3945.2214,4058.7979
3415.172119140625,3530.7432,3432.176,3569.5337,3503.5283,3538.5383,3482.09,3569.684
4008.82080078125,4142.8706,4044.7456,4178.226,4115.128,4155.815,4097.704,4174.6665
9466.5927734375,9161.156,10285.681,14777.717,9489.175,9214.591,10368.832,15038.506
16477.60546875,16289.807,15712.244,16226.195,16404.398,16244.443,15757.182,16407.818
4541.86328125,4853.0723,4442.891,5247.7676,4655.213,4712.248,4708.8223,5269.7207
4519.10791015625,4837.5835,4440.792,5211.079,4635.901,4695.8926,4699.675,5229.7305
8720.8720703125,8756.35,8779.401,8740.293,8737.319,8784.836,8784.922,8748.626
3305.70947265625,3390.671,3418.3413,3364.984,3385.811,3443.5498,3453.473,3426.0928
5262.68359375,5469.383,5556.1055,5499.003,5552.616,5591.5347,5638.2754,5424.544
4717.9873046875,4709.4404,4700.2427,4698.923,4722.921,4713.3447,4696.2183,4724.993
9919.8837890625,10119.919,9585.198,10191.607,9974.514,10075.662,9767.574,10232.73
14373.708984375,14262.085,13721.996,13949.8,14058.223,14445.782,13856.736,14028.016
1765.1361083984375,1762.2891,1609.0952,1618.8176,1746.547,1763.2819,1610.9751,1631.605
2891.22216796875,3005.7996,3141.3203,3083.1172,3010.303,3072.3828,3208.968,3055.3928
2389.97119140625,2363.2993,2414.4084,2460.951,2426.5737,2401.4993,2453.3005,2534.8562
6118.08544921875,6180.277,6264.1577,6442.881,6331.2627,6284.516,6388.7065,6468.2275
3673.853515625,3786.6743,3910.5415,3840.0737,3815.0833,3851.7605,3961.0242,3812.511
3602.21484375,3715.769,3839.8787,3764.7346,3736.757,3778.9602,3886.182,3736.544
7135.42333984375,7123.92,7060.737,7042.6094,7082.54,7095.156,7090.054,7012.2954
2151.498291015625,2106.938,2085.2563,2137.6394,2138.1213,2110.6123,2100.1309,2138.0508
4299.166015625,3775.787,5515.906,3819.079,4335.7964,3894.8083,5474.7607,3739.5042
17232.677734375,18148.584,18018.809,20457.762,17497.455,17933.537,18371.727,19931.0
1059.43408203125,1054.2648,1186.3154,1222.9683,1113.9698,1097.8677,1226.3997,1259.7866
13360.6689453125,14767.112,14707.617,16855.773,13727.096,15195.776,15450.402,16992.617
4668.345703125,4923.243,4972.7144,5231.767,4862.0874,4897.854,5049.3774,5237.6865
2072.552490234375,2238.1658,2126.626,2478.8723,2122.4836,2242.7976,2251.953,2473.356
6219.00048828125,6331.9985,6249.374,6155.5586,6276.9,6315.7373,6252.991,6253.076
6477.1943359375,6547.0376,6734.593,6885.6665,6555.31,6555.686,6764.5293,7009.881
5388.17236328125,5501.5825,5701.4478,5843.795,5487.209,5514.4185,5725.525,5958.1606
6836.5078125,6779.8223,6964.5273,7002.7207,6880.8174,6803.7173,6953.2393,7085.9478
4081.219970703125,4066.4233,4063.299,4125.5366,4096.8936,4071.3403,4091.5344,4147.103
2113.47900390625,2123.9338,2214.7505,2192.1572,2113.937,2148.0469,2237.0776,2196.5923
7835.01513671875,7861.316,8123.747,8153.497,7874.806,7921.5713,8133.773,8350.263
1421.658935546875,1998.261,2597.7356,5037.1123,1646.663,2127.0605,2847.9583,5525.3555
6781.33837890625,6849.689,7026.0317,7228.9336,6867.709,6867.504,7067.307,7353.754
11935.14453125,11947.794,11843.781,12057.269,12050.556,11928.46,11892.309,12118.954
2972.58984375,3063.349,3075.228,3127.292,3095.009,3123.5002,3125.9778,3098.6575
3010.77392578125,3092.5247,3164.2349,3198.7068,3122.8574,3152.233,3231.0483,3197.3076
4980.97216796875,4692.961,4021.0542,7176.479,5092.705,4691.104,4300.8955,7313.3423
3095.41015625,3054.901,2659.3748,3294.4995,3114.0098,2999.2324,2739.7886,3417.3257
1661.82421875,1746.4911,1689.2971,1678.6348,1671.2533,1749.3833,1720.2365,1635.3348
13440.224609375,14840.481,14788.19,16945.09,13807.69,15272.016,15535.138,17085.396
4688.76708984375,4930.0557,4979.2266,5273.3135,4875.606,4901.383,5062.1504,5279.909
5853.44287109375,6159.727,6195.151,6240.6714,6128.1685,6309.7666,6319.9707,6154.4487
4345.2080078125,4195.011,3894.275,4660.413,4335.097,4116.317,3939.3813,4734.6143
13202.81640625,13074.62,11921.769,15750.623,13360.351,13053.415,12539.45,15953.918
5343.8232421875,5333.243,5353.0186,5369.628,5365.525,5322.415,5363.91,5436.501
6123.02587890625,6372.7983,6647.647,7224.899,6233.629,6386.945,6861.131,7246.3125
2778.491943359375,2772.437,2802.3198,2837.073,2829.0234,2804.3516,2853.8816,2907.7983
1531.3800048828125,1545.2974,1575.6827,1577.5907,1539.0483,1548.6953,1578.625,1607.8989
6256.326171875,6223.2876,6259.0684,6274.87,6267.095,6246.014,6271.675,6332.499
5773.1083984375,5988.0615,6323.804,6658.2993,5892.123,6057.5005,6403.36,6753.0386
2744.41162109375,2744.7263,2771.034,2809.525,2798.0205,2771.3257,2816.7954,2877.1455
3553.443359375,3615.7,3627.0898,3652.8904,3644.6077,3651.032,3650.4346,3642.9731
5394.3046875,5918.606,6062.106,6229.759,5963.6724,6138.22,6290.5356,6173.8447
14909.2666015625,15343.575,15426.969,15731.058,15374.195,15479.459,15569.046,15777.457
5796.546875,5858.202,5822.5522,5897.7896,5908.4863,5908.386,5857.721,5890.049
3914.0263671875,3890.1719,3860.4814,3918.3538,3902.4956,3866.1084,3844.7278,3936.134
6588.7705078125,6670.383,6639.8345,6709.751,6704.076,6724.5264,6687.0513,6719.9956
5499.5771484375,5593.26,5521.7524,5584.126,5587.9053,5630.8057,5554.82,5585.4155
3625.48388671875,3688.853,3700.2278,3724.8987,3714.9155,3723.3994,3723.7878,3715.3162
2948.59912109375,2940.1409,2959.0532,2982.399,2938.3691,2930.1367,2943.4333,2978.586
1880.5462646484375,1912.3492,1926.3481,1960.7467,1916.8184,1918.1312,1933.5597,1971.3721
8470.4501953125,8896.93,9071.31,9302.853,8916.302,9044.78,9221.543,9278.794
6607.02783203125,6681.5146,6646.573,6731.657,6740.683,6737.579,6687.262,6717.3906
11209.091796875,11059.45,10996.607,11155.716,11120.541,11034.074,11042.938,11089.993
4287.2568359375,4387.582,4297.1694,4387.2295,4397.1396,4429.966,4335.398,4421.285
2969.888427734375,2961.03,2979.7383,3003.0164,2959.2998,2950.8398,2964.4932,2999.1648
3962.61376953125,3943.0515,3937.9592,4032.0647,3958.9238,3933.6077,3917.283,4040.6382
13298.2607421875,13195.842,13139.325,13455.1045,13329.285,13206.599,13281.549,13367.305
1154.593505859375,1119.5604,1198.9924,1241.55,1186.2543,1154.3531,1233.8916,1278.1163
5281.837890625,5118.957,5072.86,5067.03,5227.9893,5120.423,5136.2817,5173.0347
3047.829345703125,2917.7903,2754.8123,3061.8457,3005.0737,2852.3628,2745.063,3115.586
2218.05322265625,2218.8887,2349.1494,2373.7124,2270.029,2271.742,2390.119,2402.5642
6844.20703125,6860.1445,6855.776,6836.4595,6862.86,6892.177,6881.3115,6877.598
6483.00146484375,6418.0938,6398.8887,6521.4893,6463.109,6407.556,6398.1973,6495.503
7627.35498046875,7710.7227,7736.3076,7800.3354,7806.306,7769.577,7781.9883,7770.121
4726.052734375,4787.849,4823.058,4854.292,4867.297,4836.9272,4864.912,4840.076
10678.83203125,10571.218,10599.775,10736.031,10593.212,10522.453,10617.402,10588.488
2496.416259765625,2730.8933,2940.9175,3078.6902,2700.9941,2825.976,3026.2026,3165.83
7341.09912109375,7432.366,7447.2505,7524.4644,7508.5625,7508.782,7496.7725,7500.3364
4083.35986328125,4179.472,4199.75,4239.124,4234.1436,4223.422,4233.1675,4201.6733
3940.343017578125,4035.0024,4054.583,4093.4795,4087.9316,4076.9875,4087.1558,4056.7104
1799.2393798828125,1685.7583,2498.0654,2097.1272,1705.4955,1127.0524,2636.6724,1995.0496
5841.85009765625,5641.6484,6499.434,6222.209,5584.1494,4897.4766,6880.419,6047.55
3069.559326171875,2990.7683,3060.764,3140.4114,2994.0967,3036.1348,3133.145,3119.496
